postalCode	placeName	adminName1	latitude	longitude
64310	Bureau de Poste de Sare	Aquitaine	43.3112	-1.5794
64310	Sare	Aquitaine	43.3126	-1.5801
64310	Bureau de Poste de Saint Pee Sur Nivelle	Aquitaine	43.3523	-1.5486
64310	Saint-Pée-sur-Nivelle	Aquitaine	43.3556	-1.5501
64320	Bureau de Poste de Bizanos Bordes Bc	Aquitaine	43.2891	-0.3542
64320	Ousse	Aquitaine	43.2833	-0.2667
64320	Aressy	Aquitaine	43.2833	-0.3167
64320	Sendets	Aquitaine	43.3	-0.25
64320	Lée	Aquitaine	43.2833	-0.2833
64320	Bizanos	Aquitaine	43.2833	-0.35
64320	Idron	Aquitaine	43.2833	-0.3167
64330	Bureau de Poste de Garlin	Aquitaine	43.5613	-0.2715
64330	Baliracq-Maumusson	Aquitaine	43.55	-0.25
64330	Garlin	Aquitaine	43.5593	-0.2732
64330	Saint-Jean-Poudge	Aquitaine	43.5333	-0.1833
64330	Claracq	Aquitaine	43.5	-0.3
64330	Portet	Aquitaine	43.5771	-0.1914
64330	Ribarrouy	Aquitaine	43.5333	-0.2667
64330	Moncla	Aquitaine	43.5808	-0.2316
64330	Taron-Sadirac-Viellenave	Aquitaine	43.5167	-0.25
64330	Tadousse-Ussau	Aquitaine	43.55	-0.1833
64330	Mascaraas-Haron	Aquitaine	43.55	-0.2167
64330	Castetpugon	Aquitaine	43.5584	-0.2304
64330	Aubous	Aquitaine	43.5749	-0.1329
64330	Conchez-de-Béarn	Aquitaine	43.55	-0.1667
64330	Mouhous	Aquitaine	43.4833	-0.25
64330	Vialer	Aquitaine	43.5	-0.1667
64330	Mont-Disse	Aquitaine	43.5585	-0.1507
64330	Aydie	Aquitaine	43.5695	-0.1043
64330	Cadillon	Aquitaine	43.5333	-0.15
64330	Boueilh-Boueilho-Lasque	Aquitaine	43.55	-0.3167
64330	Burosse-Mendousse	Aquitaine	43.5167	-0.2167
64330	Diusse	Aquitaine	43.5667	-0.1667
64340	Bureau de Poste de Boucau	Aquitaine	43.5238	-1.4882
64340	Boucau	Aquitaine	43.5277	-1.4656
64350	Bureau de Poste de Simacourbe	Aquitaine	43.4439	-0.1662
64350	Arrosés	Aquitaine	43.55	-0.1167
64350	Bureau de Poste de Lembeye	Aquitaine	43.4494	-0.1124
64350	Gayon	Aquitaine	43.4833	-0.1667
64350	Lasserre	Aquitaine	43.51	-0.0833
64350	Samsons-Lion	Aquitaine	43.4333	-0.1167
64350	Arricau-Bordes	Aquitaine	43.5	-0.1333
64350	Aurions-Idernes	Aquitaine	43.5333	-0.1333
64350	Anoye	Aquitaine	43.4	-0.1333
64350	Lalongue	Aquitaine	43.4833	-0.1833
64350	Castillon(Canton de Lembeye)	Aquitaine	43.4833	-0.1333
64350	Monpezat	Aquitaine	43.5	-0.0667
64350	Bassillon-Vauzé	Aquitaine	43.45	-0.0667
64350	Crouseilles	Aquitaine	43.5167	-0.0833
64350	Bétracq	Aquitaine	43.5167	-0.05
64350	Séméacq-Blachon	Aquitaine	43.5	-0.1167
64350	Simacourbe	Aquitaine	43.45	-0.1667
64350	Lembeye	Aquitaine	43.45	-0.1
64350	Corbère-Abères	Aquitaine	43.4667	-0.0833
64350	Peyrelongue-Abos	Aquitaine	43.4167	-0.1
64350	Luc-Armau	Aquitaine	43.4167	-0.0667
64350	Lannecaube	Aquitaine	43.4833	-0.2167
64350	Lespielle	Aquitaine	43.4734	-0.1449
64350	Moncaup	Aquitaine	43.4833	-0.0667
64350	Momy	Aquitaine	43.4	-0.1167
64350	Escurès	Aquitaine	43.4667	-0.1167
64350	Maspie-Lalonquère-Juillacq	Aquitaine	43.4167	-0.15
64350	Lucarré	Aquitaine	43.4	-0.0833
64360	Bureau de Poste de Monein	Aquitaine	43.3212	-0.5782
64360	Abos	Aquitaine	43.35	-0.5667
64360	Lucq-de-Béarn	Aquitaine	43.3	-0.6667
64360	Parbayse	Aquitaine	43.3333	-0.55
64360	Tarsacq	Aquitaine	43.35	-0.5333
64360	Cuqueron	Aquitaine	43.3167	-0.55
64360	Lacommande	Aquitaine	43.2833	-0.5
64360	Monein	Aquitaine	43.3333	-0.5833
64360	Cardesse	Aquitaine	43.2667	-0.5833
64370	Bureau de Poste de Arthez De Bearn	Aquitaine	43.4641	-0.6146
64370	Doazon	Aquitaine	43.45	-0.55
64370	Arnos	Aquitaine	43.45	-0.5333
64370	Urdès	Aquitaine	43.45	-0.5833
64370	Morlanne	Aquitaine	43.5167	-0.5333
64370	Castillon(Canton d'Arthez-de-Béarn)	Aquitaine	43.4667	-0.5667
64370	Casteide-Candau	Aquitaine	43.5167	-0.5667
64370	Pomps	Aquitaine	43.5	-0.5333
64370	Uzan	Aquitaine	43.4833	-0.5
64370	Géus-d'Arzacq	Aquitaine	43.4833	-0.5167
64370	Boumourt	Aquitaine	43.4333	-0.5167
64370	Saint-Médard	Aquitaine	43.5333	-0.5833
64370	Mesplède	Aquitaine	43.4833	-0.65
64370	Hagetaubin	Aquitaine	43.5167	-0.6167
64370	Arthez-de-Béarn	Aquitaine	43.4667	-0.6
64390	Laàs	Aquitaine	43.3833	-0.85
64390	Osserain-Rivareyte	Aquitaine	43.3764	-0.9511
64390	Bureau de Poste de Sauveterre De Bearn	Aquitaine	43.3993	-0.9402
64390	Oraas	Aquitaine	43.4378	-0.9872
64390	Abitain	Aquitaine	43.4208	-0.9886
64390	Espiute	Aquitaine	43.3591	-0.9159
64390	Andrein	Aquitaine	43.3894	-0.9015
64390	Guinarthe-Parenties	Aquitaine	43.3884	-0.9443
64390	Autevielle-Saint-Martin-Bideren	Aquitaine	43.3909	-0.9706
64390	Saint-Gladie-Arrive-Munein	Aquitaine	43.3808	-0.9326
64390	Burgaronne	Aquitaine	43.4124	-0.9082
64390	Sauveterre-de-Béarn	Aquitaine	43.4	-0.9333
64390	Athos-Aspis	Aquitaine	43.4141	-0.9732
64390	Orion	Aquitaine	43.4193	-0.8636
64390	Barraute-Camu	Aquitaine	43.3872	-0.8954
64390	Orriule	Aquitaine	43.4065	-0.8557
64400	Bureau de Poste de Oloron Ste Marie	Aquitaine	43.192	-0.609
64400	Saint-Goin	Aquitaine	43.25	-0.7
64400	Gurmençon	Aquitaine	43.1557	-0.5952
64400	Précilhon	Aquitaine	43.2	-0.5833
64400	Ledeuix	Aquitaine	43.2167	-0.6167
64400	Saucède	Aquitaine	43.2667	-0.6833
64400	Agnos	Aquitaine	43.1667	-0.6167
64400	Estos	Aquitaine	43.2167	-0.6167
64400	Moumour	Aquitaine	43.2167	-0.6667
64400	Oloron-Sainte-Marie	Aquitaine	43.1944	-0.6107
64400	Goès	Aquitaine	43.2	-0.5833
64400	Poey-d'Oloron	Aquitaine	43.25	-0.6667
64400	Bidos	Aquitaine	43.1784	-0.6049
64400	Orin	Aquitaine	43.2333	-0.6667
64400	Géronce	Aquitaine	43.2333	-0.6833
64400	Verdets	Aquitaine	43.2333	-0.65
64400	Eysus	Aquitaine	43.1333	-0.5833
64400	Esquiule	Aquitaine	43.2	-0.7167
64400	Aren	Aquitaine	43.2667	-0.6833
64410	Bureau de Poste de Arzacq Arraziguet	Aquitaine	43.5366	-0.4134
64410	Larreule	Aquitaine	43.4833	-0.4667
64410	Garos	Aquitaine	43.5	-0.4667
64410	Mialos	Aquitaine	43.5	-0.4
64410	Bouillon	Aquitaine	43.5	-0.5
64410	Cabidos	Aquitaine	43.55	-0.4667
64410	Fichous-Riumayou	Aquitaine	43.4833	-0.45
64410	Coublucq	Aquitaine	43.5333	-0.3667
64410	Lonçon	Aquitaine	43.4667	-0.4167
64410	Séby	Aquitaine	43.4833	-0.4
64410	Louvigny	Aquitaine	43.5	-0.45
64410	Arzacq-Arraziguet	Aquitaine	43.5333	-0.4167
64410	Montagut	Aquitaine	43.5464	-0.5038
64410	Pouliacq	Aquitaine	43.5333	-0.35
64410	Vignes	Aquitaine	43.5167	-0.4167
64410	Méracq	Aquitaine	43.5167	-0.3833
64410	Piets-Plasence-Moustrou	Aquitaine	43.5167	-0.5
64410	Malaussanne	Aquitaine	43.5591	-0.4727
64410	Arget	Aquitaine	43.55	-0.5333
64410	Poursiugues-Boucoue	Aquitaine	43.55	-0.3667
64420	Bureau de Poste de Soumoulou	Aquitaine	43.2649	-0.1849
64420	Soumoulou	Aquitaine	43.2667	-0.1833
64420	Lucgarier	Aquitaine	43.2333	-0.1833
64420	Gomer	Aquitaine	43.25	-0.1833
64420	Arrien	Aquitaine	43.3167	-0.15
64420	Artigueloutan	Aquitaine	43.2667	-0.25
64420	Espoey	Aquitaine	43.25	-0.1667
64420	Nousty	Aquitaine	43.2667	-0.2167
64420	Lourenties	Aquitaine	43.2833	-0.1667
64420	Limendous	Aquitaine	43.2833	-0.1833
64420	Hours	Aquitaine	43.2333	-0.1667
64420	Eslourenties-Daban	Aquitaine	43.3	-0.1333
64420	Saubole	Aquitaine	43.3167	-0.1167
64420	Andoins	Aquitaine	43.3	-0.2333
64430	Bureau de Poste de Saint Etienne De Baigorry	Aquitaine	43.1801	-1.3392
64430	Saint-Étienne-de-Baïgorry	Aquitaine	43.1753	-1.3467
64430	Bureau de Poste de Aldudes	Aquitaine	43.0951	-1.4258
64430	Urepel	Aquitaine	43.0691	-1.4175
64430	Banca	Aquitaine	43.1253	-1.3801
64430	Aldudes	Aquitaine	43.0955	-1.4266
64440	Bureau de Poste de Laruns	Aquitaine	42.9882	-0.428
64440	Béost	Aquitaine	42.993	-0.4146
64440	Laruns	Aquitaine	42.9883	-0.4266
64440	Eaux-Bonnes	Aquitaine	42.9667	-0.3833
64440	Louvie-Soubiron	Aquitaine	42.9989	-0.4175
64450	Bureau de Poste de Theze - Bastides Du Bearn	Aquitaine	43.4766	-0.3493
64450	Doumy	Aquitaine	43.45	-0.3667
64450	Auriac	Aquitaine	43.45	-0.3
64450	Thèze	Aquitaine	43.4833	-0.35
64450	Argelos	Aquitaine	43.45	-0.35
64450	Miossens-Lanusse	Aquitaine	43.4667	-0.3
64450	Auga	Aquitaine	43.4833	-0.3667
64450	Viven	Aquitaine	43.4667	-0.3667
64450	Bournos	Aquitaine	43.4333	-0.3833
64450	Garlède-Mondebat	Aquitaine	43.5	-0.3333
64450	Astis	Aquitaine	43.4333	-0.3333
64450	Lème	Aquitaine	43.5	-0.3667
64450	Navailles-Angos	Aquitaine	43.4167	-0.3333
64450	Lasclaveries	Aquitaine	43.4333	-0.2833
64450	Lalonquette	Aquitaine	43.4833	-0.3167
64460	Bureau de Poste de Montaner	Aquitaine	43.3458	-0.0082
64460	Baleix	Aquitaine	43.3833	-0.1333
64460	Montaner	Aquitaine	43.3439	-0.0113
64460	Bédeille	Aquitaine	43.35	-0.1
64460	Labatut	Aquitaine	43.4167	-0.0167
64460	Ponson-Debat-Pouts	Aquitaine	43.3333	-0.0333
64460	Castéra-Loubix	Aquitaine	43.4	-0.0333
64460	Maure	Aquitaine	43.3833	-0.0667
64460	Aast	Aquitaine	43.2833	-0.0833
64460	Ponson-Dessus	Aquitaine	43.3167	-0.05
64460	Monségur	Aquitaine	43.4333	-0.0167
64460	Casteide-Doat	Aquitaine	43.3833	-0.0167
64460	Lamayou	Aquitaine	43.3833	-0.0333
64460	Bentayou-Sérée	Aquitaine	43.4	-0.0667
64460	Pontiacq-Viellepinte	Aquitaine	43.3667	-0.05
64470	Bureau de Poste de Tardets Sorholus	Aquitaine	43.1163	-0.8635
64470	Etchebar	Aquitaine	43.0825	-0.893
64470	Bureau de Poste de Montory	Aquitaine	43.0971	-0.8176
64470	Camou-Cihigue	Aquitaine	43.1164	-0.9063
64470	Laguinge-Restoue	Aquitaine	43.0932	-0.8664
64470	Lichans-Sunhar	Aquitaine	43.0931	-0.8746
64470	Alos-Sibas-Abense	Aquitaine	43.1167	-0.8667
64470	Montory	Aquitaine	43.0974	-0.8177
64470	Alçay-Alçabéhéty-Sunharette	Aquitaine	43.0947	-0.9095
64470	Ossas-Suhare	Aquitaine	43.1399	-0.8903
64470	Lacarry-Arhan-Charritte-de-Haut	Aquitaine	43.0852	-0.9242
64470	Tardets-Sorholus	Aquitaine	43.1176	-0.8642
64470	Sauguis-Saint-Étienne	Aquitaine	43.1519	-0.8883
64470	Haux	Aquitaine	43.078	-0.8491
64470	Trois-Villes	Aquitaine	43.1338	-0.8765
64480	Bureau de Poste de Larressore	Aquitaine	43.3726	-1.438
64480	Ustaritz	Aquitaine	43.3965	-1.456
64480	Bureau de Poste de Ustaritz	Aquitaine	43.3959	-1.4521
64480	Halsou	Aquitaine	43.3763	-1.4244
64480	Larressore	Aquitaine	43.3679	-1.4398
64480	Jatxou	Aquitaine	43.3882	-1.4315
64490	Bureau de Poste de Bedous	Aquitaine	42.9979	-0.6012
64490	Sarrance	Aquitaine	43.0513	-0.6007
64490	Cette-Eygun	Aquitaine	42.9333	-0.5833
64490	Bedous	Aquitaine	43	-0.6
64490	Accous	Aquitaine	42.9833	-0.6
64490	Aydius	Aquitaine	43.0014	-0.5411
64490	Lées-Athas	Aquitaine	42.9667	-0.6167
64490	Lescun	Aquitaine	42.9333	-0.6333
64490	Etsaut	Aquitaine	42.9167	-0.5667
64490	Escot	Aquitaine	43.0833	-0.6
64490	Borce	Aquitaine	42.9167	-0.5667
64490	Osse-en-Aspe	Aquitaine	42.995	-0.6165
64490	Urdos	Aquitaine	42.8667	-0.55
64500	Bureau de Poste de Saint Jean De Luz	Aquitaine	43.4066	-1.6228
64500	Ciboure	Aquitaine	43.3829	-1.676
64500	Bureau de Poste de Ciboure	Aquitaine	43.3845	-1.6669
64500	Saint-Jean-de-Luz	Aquitaine	43.3891	-1.6581
64500	Bureau de Poste de Saint Jean De Luz	Aquitaine	43.3885	-1.6588
64510	Bureau de Poste de Bordes	Aquitaine	43.2355	-0.2818
64510	Narcastet	Aquitaine	43.25	-0.3167
64510	Bureau de Poste de Assat	Aquitaine	43.2513	-0.2981
64510	Assat	Aquitaine	43.25	-0.3
64510	Angaïs	Aquitaine	43.2333	-0.25
64510	Boeil-Bezing	Aquitaine	43.2167	-0.2667
64510	Baliros	Aquitaine	43.2333	-0.3
64510	Bordes	Aquitaine	43.2333	-0.2833
64510	Meillon	Aquitaine	43.2667	-0.3167
64520	Bureau de Poste de Bardos	Aquitaine	43.4745	-1.2038
64520	Guiche	Aquitaine	43.5114	-1.2055
64520	Bureau de Poste de Bidache	Aquitaine	43.4817	-1.144
64520	Bidache	Aquitaine	43.483	-1.1412
64520	Bardos	Aquitaine	43.4739	-1.2035
64520	Sames	Aquitaine	43.5206	-1.1455
64520	Came	Aquitaine	43.4721	-1.1198
64530	Bureau de Poste de Pontacq	Aquitaine	43.1854	-0.1153
64530	Ger	Aquitaine	43.25	-0.05
64530	Labatmale	Aquitaine	43.1833	-0.15
64530	Barzun	Aquitaine	43.2167	-0.1333
64530	Livron	Aquitaine	43.2333	-0.1333
64530	Pontacq	Aquitaine	43.1833	-0.1167
64560	Sainte-Engrâce	Aquitaine	42.996	-0.8124
64560	Licq-Athérey	Aquitaine	43.0669	-0.8787
64560	Larrau	Aquitaine	43.0182	-0.9555
64570	Bureau de Poste de Aramits	Aquitaine	43.121	-0.7279
64570	Lourdios-Ichère	Aquitaine	43.05	-0.6667
64570	Bureau de Poste de Arette	Aquitaine	43.0956	-0.7186
64570	Aramits	Aquitaine	43.1167	-0.7167
64570	Féas	Aquitaine	43.1667	-0.6833
64570	Issor	Aquitaine	43.1	-0.6667
64570	Ance	Aquitaine	43.15	-0.7
64570	Arette	Aquitaine	43.1	-0.7167
64570	Lanne-en-Barétous	Aquitaine	43.1167	-0.75
64600	Bureau de Poste de Anglet 5 Cantons	Aquitaine	43.4947	-1.5298
64600	Anglet	Aquitaine	43.4766	-1.5135
64600	Bureau de Poste de Anglet	Aquitaine	43.4827	-1.5159
64600	Bureau de Poste de Anglet Blanc Pignon	Aquitaine	43.5071	-1.5022
64600	Bureau de Poste de Anglet Bab 2	Aquitaine	43.4884	-1.4988
64640	Lantabat	Aquitaine	43.2523	-1.1277
64640	Iholdy	Aquitaine	43.2826	-1.1808
64640	Hélette	Aquitaine	43.3079	-1.2438
64640	Saint-Martin-d'Arberoue	Aquitaine	43.3456	-1.1932
64640	Saint-Esteben	Aquitaine	43.3379	-1.2086
64640	Armendarits	Aquitaine	43.2999	-1.1751
64660	Bureau de Poste de Asasp	Aquitaine	43.1226	-0.614
64660	Lurbe-Saint-Christau	Aquitaine	43.1167	-0.6167
64660	Asasp-Arros	Aquitaine	43.1167	-0.6167
64680	Bureau de Poste de Ogeu Les Bains	Aquitaine	43.1456	-0.5075
64680	Ogeu-les-Bains	Aquitaine	43.15	-0.5
64680	Buziet	Aquitaine	43.1333	-0.4667
64680	Herrère	Aquitaine	43.1667	-0.5333
64700	Bureau de Poste de Urrugne Behobie	Aquitaine	43.346	-1.7644
64700	Urrugne	Aquitaine	43.3636	-1.6992
64700	Bureau de Poste de Hendaye Principal	Aquitaine	43.3594	-1.775
64700	Hendaye	Aquitaine	43.3717	-1.7738
64700	Bureau de Poste de Hendaye Plage	Aquitaine	43.371	-1.7719
64700	Biriatou	Aquitaine	43.3316	-1.745
64780	Bureau de Poste de Bidarray	Aquitaine	43.2665	-1.3452
64780	Irissarry	Aquitaine	43.2574	-1.2321
64780	Saint-Martin-d'Arrossa	Aquitaine	43.237	-1.3139
64780	Ossès	Aquitaine	43.2414	-1.285
64780	Bidarray	Aquitaine	43.2661	-1.3471
64780	Suhescun	Aquitaine	43.2333	-1.2
64800	Bénéjacq	Aquitaine	43.2	-0.2167
64800	Pardies-Piétat	Aquitaine	43.2167	-0.3
64800	Bureau de Poste de Asson	Aquitaine	43.1477	-0.2579
64800	Arthez-d'Asson	Aquitaine	43.0833	-0.25
64800	Asson	Aquitaine	43.15	-0.25
64800	Montaut	Aquitaine	43.1333	-0.2
64800	Bureau de Poste de Benejacq	Aquitaine	43.1902	-0.2103
64800	Haut-de-Bosdarros	Aquitaine	43.1833	-0.3167
64800	Bordères	Aquitaine	43.2	-0.2167
64800	Nay	Aquitaine	43.1833	-0.2667
64800	Bureau de Poste de Nay	Aquitaine	43.1802	-0.2606
64800	Lestelle-Bétharram	Aquitaine	43.1333	-0.2167
64800	Baudreix	Aquitaine	43.2	-0.25
64800	Saint-Abit	Aquitaine	43.2	-0.3
64800	Bureau de Poste de Coarraze	Aquitaine	43.1699	-0.2309
64800	Arros-de-Nay	Aquitaine	43.2	-0.2833
64800	Beuste	Aquitaine	43.2167	-0.2333
64800	Saint-Vincent	Aquitaine	43.1667	-0.15
64800	Bruges-Capbis-Mifaget	Aquitaine	43.1333	-0.3
64800	Mirepeix	Aquitaine	43.1833	-0.25
64800	Igon	Aquitaine	43.1667	-0.2333
64800	Lagos	Aquitaine	43.2167	-0.2167
64800	Bourdettes	Aquitaine	43.2	-0.2667
64800	Coarraze	Aquitaine	43.1667	-0.2333
64870	Escout	Aquitaine	43.1833	-0.55
64870	Escou	Aquitaine	43.1833	-0.5333
64990	Lahonce	Aquitaine	43.4825	-1.391
64990	Bureau de Poste de Saint Pierre D Irube	Aquitaine	43.4788	-1.4585
64990	Urcuit	Aquitaine	43.4859	-1.3367
64990	Bureau de Poste de Mouguerre	Aquitaine	43.4684	-1.4186
64990	Mouguerre	Aquitaine	43.4679	-1.4182
64990	Villefranque	Aquitaine	43.4363	-1.4532
64990	Saint-Pierre-d'Irube	Aquitaine	43.4777	-1.4592
65000	Bureau de Poste de Tarbes Pradeau	Midi-Pyrénées	43.2322	0.0652
65000	Tarbes	Midi-Pyrénées	43.2333	0.0833
65000	Bureau de Poste de Tarbes Gambetta	Midi-Pyrénées	43.2325	0.0737
65000	Bureau de Poste de Tarbes Laubadere	Midi-Pyrénées	43.2436	0.0637
65000	Bureau de Poste de Tarbes Jaures	Midi-Pyrénées	43.2322	0.0776
65000	Bureau de Poste de Tarbes Marcadieu	Midi-Pyrénées	43.2316	0.084
65100	Bartrés	Midi-Pyrénées	43.1167	-0.0333
65100	Bureau de Poste de Lourdes La Grotte	Midi-Pyrénées	43.0967	-0.0548
65100	Arcizac-ez-Angles	Midi-Pyrénées	43.0933	0.0112
65100	Bureau de Poste de Lourdes Gp	Midi-Pyrénées	43.097	-0.0459
65100	Lourdes	Midi-Pyrénées	43.1	-0.05
65100	Barlest	Midi-Pyrénées	43.15	-0.1
65100	Poueyferré	Midi-Pyrénées	43.1167	-0.0667
65100	Ger	Midi-Pyrénées	43.05	-0.0333
65100	Paréac	Midi-Pyrénées	43.1162	0.0234
65100	Saint-Créac	Midi-Pyrénées	43.05	-0.0167
65100	Ségus	Midi-Pyrénées	43.0667	-0.0667
65100	Ourdon	Midi-Pyrénées	43.0333	-0.0167
65100	Ousté	Midi-Pyrénées	43.0488	-0.0129
65100	Adé	Midi-Pyrénées	43.1333	-0.0333
65100	Arrayou-Lahitte	Midi-Pyrénées	43.0933	0.0403
65100	Arrodets-ez-Angles	Midi-Pyrénées	43.075	0.0392
65100	Artigues	Midi-Pyrénées	43.0756	0.0025
65100	Aspin-en-Lavedan	Midi-Pyrénées	43.0833	-0.05
65100	Berbérust-Lias	Midi-Pyrénées	43.0333	-0.0333
65100	Bourréac	Midi-Pyrénées	43.1036	0.0013
65100	Cheust	Midi-Pyrénées	43.0517	0.0151
65100	Escoubès-Pouts	Midi-Pyrénées	43.1064	0.0308
65100	Gazost	Midi-Pyrénées	43.0322	0.0078
65100	Geu	Midi-Pyrénées	43.0333	-0.05
65100	Gez-ez-Angles	Midi-Pyrénées	43.0914	0.0247
65100	Jarret	Midi-Pyrénées	43.0833	-0.0167
65100	Julos	Midi-Pyrénées	43.1222	0.0044
65100	Juncalas	Midi-Pyrénées	43.0488	-0.0129
65100	Les Angles	Midi-Pyrénées	43.0836	0.0075
65100	Lézignan	Midi-Pyrénées	43.0985	-0.0021
65100	Loubajac	Midi-Pyrénées	43.1333	-0.0833
65100	Lugagnan	Midi-Pyrénées	43.05	-0.0333
65100	Omex	Midi-Pyrénées	43.0833	-0.0833
65100	Ossen	Midi-Pyrénées	43.0667	-0.0667
65100	Ossun-ez-Angles	Midi-Pyrénées	43.0794	0.0564
65100	Ourdis-Cotdoussan	Midi-Pyrénées	43.05	0.0167
65100	Sère-Lanso	Midi-Pyrénées	43.0695	0.0091
65100	Viger	Midi-Pyrénées	43.0631	-0.0475
65110	Bureau de Poste de Cauterets	Midi-Pyrénées	42.8894	-0.1154
65110	Cauterets	Midi-Pyrénées	42.8833	-0.1167
65120	Bureau de Poste de Luz Saint Sauveur	Midi-Pyrénées	42.8723	-0.0042
65120	Sassis	Midi-Pyrénées	42.8667	-0.0167
65120	Barèges	Midi-Pyrénées	42.8962	0.062
65120	Betpouey	Midi-Pyrénées	42.8833	0.0333
65120	Chèze	Midi-Pyrénées	42.9	-0.0333
65120	Esquièze-Sère	Midi-Pyrénées	42.8833	0
65120	Esterre	Midi-Pyrénées	42.8749	0.0062
65120	Gavarnie	Midi-Pyrénées	42.7319	-0.0089
65120	Gèdre	Midi-Pyrénées	42.7872	0.0189
65120	Grust	Midi-Pyrénées	42.8833	-0.0333
65120	Luz-Saint-Sauveur	Midi-Pyrénées	42.8719	-0.0032
65120	Saligos	Midi-Pyrénées	42.9	-0.0167
65120	Sazos	Midi-Pyrénées	42.8833	-0.0167
65120	Sers	Midi-Pyrénées	42.8872	0.0394
65120	Viella	Midi-Pyrénées	42.8786	0.0161
65120	Viey	Midi-Pyrénées	42.8815	0.0247
65120	Viscos	Midi-Pyrénées	42.9167	-0.05
65120	Vizos	Midi-Pyrénées	42.8833	-0.0167
65130	Bureau de Poste de Capvern Les Bains	Midi-Pyrénées	43.1239	0.2966
65130	Péré	Midi-Pyrénées	43.1373	0.3113
65130	Bureau de Poste de Capvern Village	Midi-Pyrénées	43.102	0.3131
65130	Bettes	Midi-Pyrénées	43.0784	0.2134
65130	Lomné	Midi-Pyrénées	43.045	0.2958
65130	Avezac-Prat-Lahitte	Midi-Pyrénées	43.0667	0.3333
65130	Molère	Midi-Pyrénées	43.0977	0.2962
65130	Benqué	Midi-Pyrénées	43.095	0.2823
65130	Laborde	Midi-Pyrénées	43.0344	0.3017
65130	Esconnets	Midi-Pyrénées	43.0688	0.2272
65130	Labastide	Midi-Pyrénées	43.0348	0.3523
65130	Escots	Midi-Pyrénées	43.0595	0.2581
65130	Mauvezin	Midi-Pyrénées	43.1158	0.2829
65130	Bonnemazon	Midi-Pyrénées	43.1044	0.2698
65130	Tilhouse	Midi-Pyrénées	43.088	0.3083
65130	Asque	Midi-Pyrénées	43.0445	0.2555
65130	Sarlabous	Midi-Pyrénées	43.0762	0.2766
65130	Bulan	Midi-Pyrénées	43.0403	0.2777
65130	Esparros	Midi-Pyrénées	43.0312	0.3207
65130	Artiguemy	Midi-Pyrénées	43.1285	0.2471
65130	Gourgue	Midi-Pyrénées	43.1365	0.2629
65130	Bourg-de-Bigorre	Midi-Pyrénées	43.1	0.2667
65130	Espèche	Midi-Pyrénées	43.0603	0.2939
65130	Arrodets	Midi-Pyrénées	43.0306	0.2829
65130	Batsère	Midi-Pyrénées	43.0625	0.2886
65130	Capvern	Midi-Pyrénées	43.1036	0.316
65130	Fréchendets	Midi-Pyrénées	43.0629	0.2393
65130	Chelle-Spou	Midi-Pyrénées	43.1367	0.2418
65130	Espieilh	Midi-Pyrénées	43.0737	0.2408
65130	Castillon	Midi-Pyrénées	43.0894	0.2147
65140	Bureau de Poste de Rabastens De Bigorre	Midi-Pyrénées	43.3878	0.1511
65140	Lescurry	Midi-Pyrénées	43.3342	0.153
65140	Saint-Sever-de-Rustan	Midi-Pyrénées	43.3503	0.2239
65140	Ansost	Midi-Pyrénées	43.4332	0.1109
65140	Lacassagne	Midi-Pyrénées	43.3558	0.1486
65140	Bazillac	Midi-Pyrénées	43.3536	0.099
65140	Barbachen	Midi-Pyrénées	43.4347	0.1262
65140	Gensac	Midi-Pyrénées	43.4316	0.0853
65140	Buzon	Midi-Pyrénées	43.4405	0.1435
65140	Bouilh-Devant	Midi-Pyrénées	43.3321	0.2597
65140	Escondeaux	Midi-Pyrénées	43.3398	0.1298
65140	Ségalas	Midi-Pyrénées	43.4109	0.1191
65140	Liac	Midi-Pyrénées	43.4142	0.0995
65140	Sarriac-Bigorre	Midi-Pyrénées	43.383	0.1286
65140	Mansan	Midi-Pyrénées	43.3392	0.1941
65140	Laméac	Midi-Pyrénées	43.3333	0.2272
65140	Rabastens-de-Bigorre	Midi-Pyrénées	43.3877	0.1512
65140	Peyrun	Midi-Pyrénées	43.3311	0.1894
65140	Moumoulous	Midi-Pyrénées	43.36	0.2398
65140	Ugnouas	Midi-Pyrénées	43.341	0.0994
65140	Mingot	Midi-Pyrénées	43.3717	0.1712
65140	Tostat	Midi-Pyrénées	43.3295	0.1002
65140	Monfaucon	Midi-Pyrénées	43.4549	0.1149
65140	Trouley-Labarthe	Midi-Pyrénées	43.3158	0.2409
65140	Sénac	Midi-Pyrénées	43.3552	0.1842
65150	Bureau de Poste de Saint Laurent De Neste	Midi-Pyrénées	43.0782	0.4823
65150	Bize	Midi-Pyrénées	43.0431	0.4723
65150	Anères	Midi-Pyrénées	43.0689	0.4646
65150	Hautaget	Midi-Pyrénées	43.0563	0.4553
65150	Tuzaguet	Midi-Pyrénées	43.0783	0.4386
65150	Générest	Midi-Pyrénées	43.0329	0.5256
65150	Seich	Midi-Pyrénées	43.0176	0.4904
65150	Cantaous	Midi-Pyrénées	43.1028	0.4436
65150	Lombrès	Midi-Pyrénées	43.0565	0.51
65150	Bizous	Midi-Pyrénées	43.0667	0.4411
65150	Mazères-de-Neste	Midi-Pyrénées	43.0667	0.5667
65150	Montsérié	Midi-Pyrénées	43.0506	0.4356
65150	Montégut	Midi-Pyrénées	43.0648	0.5026
